preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
Robust standardize (median/IQR),None (identity),Nearest Shrunken Centroid,0.608874,True,False,True,False,0.8225806451612904,0.8318181818181818,0.8772727272727272,0.8,0.8636363636363636,
Robust standardize (median/IQR),PCA (50 components),Random Forest,5.007968,True,False,True,False,0.7419354838709677,0.6568181818181817,0.8363636363636363,0.95,0.36363636363636365,
Robust standardize (median/IQR),PCA (50 components),Gradient Boosting,1.142601,True,False,True,False,0.7580645161290323,0.7204545454545455,0.7710227272727272,0.85,0.5909090909090909,
Robust standardize (median/IQR),PCA (50 components),Hist Gradient Boosting,0.800604,True,False,True,False,0.7580645161290323,0.7204545454545455,0.8022727272727274,0.85,0.5909090909090909,
Robust standardize (median/IQR),PCA (50 components),Logistic Regression,0.678234,True,False,True,False,0.7903225806451613,0.7659090909090909,0.8636363636363636,0.85,0.6818181818181818,
Robust standardize (median/IQR),PCA (50 components),SVM (linear),0.728004,True,False,True,False,0.8064516129032258,0.7988636363636363,0.8295454545454546,0.825,0.7727272727272727,
Robust standardize (median/IQR),PCA (50 components),SVM (RBF),0.74484,True,False,True,False,0.8387096774193549,0.8136363636363637,0.8545454545454546,0.9,0.7272727272727273,
Robust standardize (median/IQR),PCA (50 components),Decision Tree,0.648964,True,False,True,False,0.7419354838709677,0.7079545454545455,0.7079545454545453,0.825,0.5909090909090909,
Robust standardize (median/IQR),PCA (50 components),Naive Bayes,0.644721,True,False,True,False,0.7258064516129032,0.6954545454545455,0.7636363636363636,0.8,0.5909090909090909,
Robust standardize (median/IQR),PCA (50 components),k-NN,0.646799,True,False,True,False,0.7419354838709677,0.6568181818181817,0.7642045454545454,0.95,0.36363636363636365,
Robust standardize (median/IQR),PCA (50 components),K-TSP (Top-Scoring Pairs),0.720548,True,False,True,False,0.7741935483870968,0.8045454545454545,0.8357954545454546,0.7,0.9090909090909091,
Robust standardize (median/IQR),PCA (50 components),Nearest Shrunken Centroid,0.639241,True,False,True,False,0.6290322580645161,0.6715909090909091,0.7647727272727272,0.525,0.8181818181818182,
Robust standardize (median/IQR),Class-conditional PCA,Random Forest,5.062877,True,False,True,False,0.7258064516129032,0.6443181818181818,0.8664772727272727,0.925,0.36363636363636365,
Robust standardize (median/IQR),Class-conditional PCA,Gradient Boosting,1.050664,True,False,True,True,0.6290322580645161,0.4875,0.47102272727272726,0.975,0.0,
