preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
None (identity),Rank transform (TSP-style),Decision Tree,0.70437,True,False,True,False,0.8571428571428571,0.8166969147005445,0.8166969147005445,0.7368421052631579,0.896551724137931,
None (identity),Rank transform (TSP-style),Naive Bayes,0.457997,True,False,True,False,0.8571428571428571,0.7813067150635209,0.823502722323049,0.631578947368421,0.9310344827586207,
None (identity),Rank transform (TSP-style),k-NN,0.444647,True,False,True,False,0.9090909090909091,0.8865698729582576,0.9496370235934665,0.8421052631578947,0.9310344827586207,
None (identity),Rank transform (TSP-style),K-TSP (Top-Scoring Pairs),3.388111,True,False,True,False,0.8441558441558441,0.8434664246823956,0.896551724137931,0.8421052631578947,0.8448275862068966,
None (identity),Rank transform (TSP-style),Nearest Shrunken Centroid,0.443183,True,False,True,False,0.8051948051948052,0.7822141560798548,0.8039927404718693,0.7368421052631579,0.8275862068965517,
None (identity),Select best 500 genes,Random Forest,4.577897,True,False,True,False,0.922077922077922,0.8598003629764065,0.9677858439201452,0.7368421052631579,0.9827586206896551,
None (identity),Select best 500 genes,Gradient Boosting,1.997238,True,False,True,False,0.8571428571428571,0.7813067150635209,0.8579854809437386,0.631578947368421,0.9310344827586207,
None (identity),Select best 500 genes,Hist Gradient Boosting,0.855771,True,False,True,False,0.9090909090909091,0.8688747731397459,0.9872958257713249,0.7894736842105263,0.9482758620689655,
None (identity),Select best 500 genes,Logistic Regression,0.137391,True,False,True,False,0.961038961038961,0.956442831215971,0.9900181488203267,0.9473684210526315,0.9655172413793104,
None (identity),Select best 500 genes,SVM (linear),0.197524,True,False,True,False,0.961038961038961,0.956442831215971,0.9836660617059891,0.9473684210526315,0.9655172413793104,
None (identity),Select best 500 genes,SVM (RBF),0.192086,True,False,True,False,0.948051948051948,0.9301270417422868,0.9863883847549909,0.8947368421052632,0.9655172413793104,
None (identity),Select best 500 genes,Decision Tree,0.125254,True,False,True,False,0.7922077922077922,0.7382032667876588,0.7382032667876588,0.631578947368421,0.8448275862068966,
None (identity),Select best 500 genes,Naive Bayes,0.105593,True,False,True,False,0.8571428571428571,0.852087114337568,0.925589836660617,0.8421052631578947,0.8620689655172413,
None (identity),Select best 500 genes,k-NN,0.108813,True,False,True,False,0.935064935064935,0.9568965517241379,0.9818511796733211,1.0,0.9137931034482759,
None (identity),Select best 500 genes,K-TSP (Top-Scoring Pairs),3.007868,True,False,True,False,0.935064935064935,0.9392014519056261,0.9791288566243195,0.9473684210526315,0.9310344827586207,
None (identity),Select best 500 genes,Nearest Shrunken Centroid,0.099767,True,False,True,False,0.8571428571428571,0.8874773139745916,0.8874773139745915,0.9473684210526315,0.8275862068965517,
Standardize (z-score),None (identity),Random Forest,4.482411,True,False,True,False,0.8441558441558441,0.7196007259528131,0.9450998185117967,0.47368421052631576,0.9655172413793104,
Standardize (z-score),None (identity),Gradient Boosting,22.780858,True,False,True,False,0.8571428571428571,0.7813067150635209,0.8620689655172413,0.631578947368421,0.9310344827586207,
Standardize (z-score),None (identity),Hist Gradient Boosting,14.577381,True,False,True,False,0.948051948051948,0.9301270417422868,0.9872958257713248,0.8947368421052632,0.9655172413793104,
Standardize (z-score),None (identity),Logistic Regression,0.337991,True,False,True,False,0.961038961038961,0.9387477313974592,0.9963702359346643,0.8947368421052632,0.9827586206896551,
Standardize (z-score),None (identity),SVM (linear),0.47497,True,False,True,False,0.974025974025974,0.9650635208711433,0.9963702359346643,0.9473684210526315,0.9827586206896551,
Standardize (z-score),None (identity),SVM (RBF),0.567979,True,False,True,False,0.9090909090909091,0.8157894736842105,0.941016333938294,0.631578947368421,1.0,
Standardize (z-score),None (identity),Decision Tree,0.374825,True,False,True,False,0.8441558441558441,0.7726860254083485,0.7726860254083484,0.631578947368421,0.9137931034482759,
Standardize (z-score),None (identity),Naive Bayes,0.092322,True,False,True,False,0.7922077922077922,0.7028130671506352,0.7549909255898366,0.5263157894736842,0.8793103448275862,
Standardize (z-score),None (identity),k-NN,0.078009,True,False,True,False,0.8441558441558441,0.7726860254083485,0.8824863883847549,0.631578947368421,0.9137931034482759,
Standardize (z-score),None (identity),K-TSP (Top-Scoring Pairs),2.995803,True,False,True,False,0.7012987012987013,0.7840290381125227,0.8820326678765881,0.9473684210526315,0.6206896551724138,
Standardize (z-score),None (identity),Nearest Shrunken Centroid,0.071173,True,False,True,False,0.7922077922077922,0.8266787658802177,0.8312159709618875,0.8947368421052632,0.7586206896551724,
Standardize (z-score),PCA (50 components),Random Forest,4.893115,True,False,True,False,0.8441558441558441,0.6842105263157895,0.9505444646098004,0.3684210526315789,1.0,
Standardize (z-score),PCA (50 components),Gradient Boosting,0.869093,True,False,True,False,0.935064935064935,0.9038112522686026,0.9346642468239564,0.8421052631578947,0.9655172413793104,
Standardize (z-score),PCA (50 components),Hist Gradient Boosting,0.527529,True,False,True,False,0.9090909090909091,0.8865698729582576,0.9373865698729582,0.8421052631578947,0.9310344827586207,
Standardize (z-score),PCA (50 components),Logistic Regression,0.371683,True,False,True,False,0.961038961038961,0.9387477313974592,0.9963702359346643,0.8947368421052632,0.9827586206896551,
Standardize (z-score),PCA (50 components),SVM (linear),0.418224,True,False,True,False,0.948051948051948,0.912431941923775,0.9900181488203266,0.8421052631578947,0.9827586206896551,
Standardize (z-score),PCA (50 components),SVM (RBF),0.416254,True,False,True,False,0.922077922077922,0.8598003629764065,0.9754990925589836,0.7368421052631579,0.9827586206896551,
