preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
Robust standardize (median/IQR),Class-conditional PCA,Nearest Shrunken Centroid,2.381491,True,False,True,False,0.7222222222222222,0.7123404255319149,0.8323404255319149,0.68,0.7446808510638298,
Robust standardize (median/IQR),Rank transform (TSP-style),Random Forest,7.090766,True,False,True,False,0.9583333333333334,0.94,0.9936170212765957,0.88,1.0,
Robust standardize (median/IQR),Rank transform (TSP-style),Gradient Boosting,18.67706,True,False,True,False,0.8194444444444444,0.8148936170212766,0.8038297872340425,0.8,0.8297872340425532,
Robust standardize (median/IQR),Rank transform (TSP-style),Hist Gradient Boosting,15.202991,True,False,True,False,0.8611111111111112,0.8561702127659574,0.8029787234042552,0.84,0.8723404255319149,
Robust standardize (median/IQR),Rank transform (TSP-style),Logistic Regression,2.740833,True,False,True,False,0.9583333333333334,0.94,0.9957446808510638,0.88,1.0,
Robust standardize (median/IQR),Rank transform (TSP-style),SVM (linear),2.921171,True,False,True,False,0.9583333333333334,0.94,0.9948936170212767,0.88,1.0,
Robust standardize (median/IQR),Rank transform (TSP-style),SVM (RBF),2.994714,True,False,True,False,0.9166666666666666,0.88,0.9846808510638299,0.76,1.0,
Robust standardize (median/IQR),Rank transform (TSP-style),Decision Tree,2.734539,True,False,True,False,0.75,0.7336170212765958,0.7336170212765958,0.68,0.7872340425531915,
Robust standardize (median/IQR),Rank transform (TSP-style),Naive Bayes,2.549749,True,False,True,False,0.9027777777777778,0.8787234042553191,0.9417021276595745,0.8,0.9574468085106383,
Robust standardize (median/IQR),Rank transform (TSP-style),k-NN,2.528912,True,False,True,False,0.8611111111111112,0.8374468085106384,0.928936170212766,0.76,0.9148936170212766,
Robust standardize (median/IQR),Rank transform (TSP-style),K-TSP (Top-Scoring Pairs),5.520728,True,False,True,False,0.6527777777777778,0.6778723404255319,0.7506382978723403,0.76,0.5957446808510638,
Robust standardize (median/IQR),Rank transform (TSP-style),Nearest Shrunken Centroid,2.51775,True,False,True,False,0.8333333333333334,0.8255319148936171,0.825531914893617,0.8,0.851063829787234,
Robust standardize (median/IQR),Select best 500 genes,Random Forest,6.615632,True,False,True,False,0.9861111111111112,0.98,0.9957446808510638,0.96,1.0,
Robust standardize (median/IQR),Select best 500 genes,Gradient Boosting,3.665699,True,False,True,False,0.8194444444444444,0.8242553191489361,0.8331914893617021,0.84,0.8085106382978723,
Robust standardize (median/IQR),Select best 500 genes,Hist Gradient Boosting,2.889276,True,False,True,False,0.9583333333333334,0.9587234042553192,0.9306382978723404,0.96,0.9574468085106383,
Robust standardize (median/IQR),Select best 500 genes,Logistic Regression,2.253353,True,False,True,False,0.9583333333333334,0.9587234042553192,0.9889361702127659,0.96,0.9574468085106383,
Robust standardize (median/IQR),Select best 500 genes,SVM (linear),2.292727,True,False,True,False,0.9444444444444444,0.9480851063829787,0.9804255319148937,0.96,0.9361702127659575,
Robust standardize (median/IQR),Select best 500 genes,SVM (RBF),2.347652,True,False,True,False,0.9166666666666666,0.9174468085106383,0.9685106382978724,0.92,0.9148936170212766,
Robust standardize (median/IQR),Select best 500 genes,Decision Tree,2.242059,True,False,True,False,0.8194444444444444,0.8148936170212766,0.8148936170212766,0.8,0.8297872340425532,
Robust standardize (median/IQR),Select best 500 genes,Naive Bayes,2.221509,True,False,True,False,0.9444444444444444,0.9480851063829787,0.9651063829787234,0.96,0.9361702127659575,
Robust standardize (median/IQR),Select best 500 genes,k-NN,2.21689,True,False,True,False,0.875,0.8200000000000001,0.9680851063829787,0.64,1.0,
Robust standardize (median/IQR),Select best 500 genes,K-TSP (Top-Scoring Pairs),5.257291,True,False,True,False,0.9305555555555556,0.9468085106382979,0.9910638297872341,1.0,0.8936170212765957,
Robust standardize (median/IQR),Select best 500 genes,Nearest Shrunken Centroid,2.236697,True,False,True,False,0.8472222222222222,0.78,0.9565957446808511,0.56,1.0,
Variance filter + standardize,None (identity),Random Forest,4.589838,True,False,True,False,0.9583333333333334,0.94,0.9948936170212765,0.88,1.0,
Variance filter + standardize,None (identity),Gradient Boosting,16.595346,True,False,True,False,0.8055555555555556,0.8042553191489361,0.7987234042553192,0.8,0.8085106382978723,
Variance filter + standardize,None (identity),Hist Gradient Boosting,12.716504,True,False,True,False,0.9583333333333334,0.9587234042553192,0.929787234042553,0.96,0.9574468085106383,
Variance filter + standardize,None (identity),Logistic Regression,0.288865,True,False,True,False,0.9444444444444444,0.9199999999999999,1.0,0.84,1.0,
Variance filter + standardize,None (identity),SVM (linear),0.527148,True,False,True,False,0.9305555555555556,0.9,1.0,0.8,1.0,
Variance filter + standardize,None (identity),SVM (RBF),0.624093,True,False,True,False,0.875,0.8200000000000001,0.9676595744680851,0.64,1.0,
Variance filter + standardize,None (identity),Decision Tree,0.330516,True,False,True,False,0.7916666666666666,0.7936170212765958,0.7936170212765958,0.8,0.7872340425531915,
